usage_id,employee_id,week_number,is_active,feature_used,hours_saved,sessions_count
1991,475,1,1,Meeting Recap,23.3,5
1992,326,9,0,Report Generation,17.4,9
1993,319,5,0,Report Generation,33.7,3
1994,420,5,1,Email Drafting,20,16
1995,414,1,0,Email Drafting,37.2,14
1996,21,11,0,Meeting Recap,7.2,4
1997,89,6,0,Document Summary,48.8,6
1998,129,5,1,Report Generation,45.6,4
1999,334,2,0,Data Lookup,46.1,12
2000,483,9,1,Report Generation,44.5,15
2001,303,9,0,Data Lookup,43.6,8
2002,473,6,1,Data Lookup,21.4,1
2003,444,9,1,Meeting Recap,11.6,6
2004,235,10,1,Email Drafting,49,13
2005,473,4,1,Report Generation,49.8,11
2006,21,8,0,Document Summary,29.1,2
2007,52,10,0,Meeting Recap,7.3,8
2008,273,4,0,Data Lookup,41.9,4
2009,324,12,0,Document Summary,33.7,2
2010,154,4,1,Meeting Recap,21.3,3
2011,50,9,1,Document Summary,30.9,1
2012,321,11,0,Document Summary,40.4,5
2013,434,4,1,Email Drafting,5.4,19
2014,3,6,0,Meeting Recap,16.9,5
2015,357,9,0,Document Summary,49,18
2016,111,8,0,Report Generation,20.9,10
2017,438,5,1,Email Drafting,11.6,10
2018,371,6,1,Document Summary,9.9,8
2019,86,10,0,Data Lookup,44.3,1
2020,59,11,0,Report Generation,8.1,16
2021,439,12,0,Email Drafting,15.7,1
2022,284,8,1,Report Generation,44.8,7
2023,80,12,0,Meeting Recap,47.1,7
2024,461,9,0,Document Summary,32.6,10
2025,27,1,0,Meeting Recap,17.9,12
2026,366,3,1,Report Generation,37.3,5
2027,423,7,1,Email Drafting,40.7,10
2028,271,1,0,Meeting Recap,29.5,15
2029,326,6,0,Document Summary,40.8,15
2030,277,12,0,Email Drafting,11.1,15
2031,461,12,1,Data Lookup,9.5,20
2032,34,8,0,Email Drafting,36.9,0
2033,417,8,0,Meeting Recap,26.5,16
2034,148,3,0,Email Drafting,10.7,9
2035,97,4,0,Report Generation,12.9,20
2036,360,12,1,Meeting Recap,13.3,20
2037,276,7,0,Meeting Recap,36.9,19
2038,374,10,0,Data Lookup,38.2,18
2039,237,10,1,Meeting Recap,27.2,11
2040,255,6,0,Report Generation,21.8,13
2041,153,2,0,Email Drafting,8.5,14
2042,257,9,0,Email Drafting,26.8,1
2043,38,12,0,Meeting Recap,38.6,11
2044,455,2,1,Report Generation,45.9,1
2045,268,10,0,Report Generation,29.3,20
2046,270,7,0,Document Summary,33.8,16
2047,107,3,1,Meeting Recap,47.9,19
2048,455,9,0,Meeting Recap,33.5,17
2049,467,4,0,Data Lookup,8.2,14
2050,257,11,1,Report Generation,40.5,3
2051,352,5,1,Email Drafting,32.6,9
2052,325,3,1,Meeting Recap,18.3,16
2053,134,1,0,Report Generation,23.6,3
2054,368,6,0,Document Summary,34.6,6
2055,325,1,1,Email Drafting,37.7,17
2056,240,12,1,Meeting Recap,13.2,10
2057,390,7,1,Data Lookup,45,20
2058,485,6,1,Email Drafting,35.4,15
2059,314,4,0,Document Summary,36.4,8
2060,246,6,0,Document Summary,42.8,7
2061,87,3,1,Meeting Recap,47.3,7
2062,203,12,0,Data Lookup,48.7,14
2063,344,8,1,Meeting Recap,34.4,9
2064,390,6,0,Report Generation,23.3,7
2065,339,5,1,Report Generation,19.8,6
2066,284,3,0,Email Drafting,18.8,14
2067,299,5,0,Meeting Recap,7.5,15
2068,70,12,1,Report Generation,6.7,12
2069,487,7,1,Email Drafting,5.9,9
2070,280,6,1,Meeting Recap,35.4,15
2071,260,4,1,Data Lookup,29.4,10
2072,283,8,0,Document Summary,47,17
2073,491,8,0,Email Drafting,19.7,14
2074,223,4,1,Meeting Recap,14.7,1
2075,327,4,1,Document Summary,35.6,17
2076,488,6,1,Email Drafting,27.1,10
2077,363,10,0,Report Generation,5.5,3
2078,1,1,0,Data Lookup,42.3,19
2079,327,2,1,Report Generation,40.4,16
2080,129,8,1,Email Drafting,28.2,1
2081,392,1,1,Email Drafting,41,12
2082,262,4,0,Report Generation,18.7,7
2083,29,11,1,Meeting Recap,44,17
2084,150,6,0,Document Summary,22.5,1
2085,318,4,0,Report Generation,39.9,17
2086,274,7,0,Meeting Recap,40.4,5
2087,58,6,1,Email Drafting,43.1,2
2088,209,10,0,Document Summary,48.3,16
2089,152,9,1,Meeting Recap,32.6,12
2090,292,6,1,Document Summary,42.6,2
2091,248,7,1,Report Generation,21.2,9
2092,392,4,0,Meeting Recap,47.2,8
2093,3,9,0,Email Drafting,13.4,13
2094,181,5,0,Report Generation,44.3,9
2095,227,6,1,Document Summary,19,8
2096,299,12,1,Email Drafting,21.6,20
2097,388,7,0,Email Drafting,24.9,13
2098,129,10,0,Email Drafting,39.9,6
2099,183,7,1,Document Summary,26.3,12
2100,445,2,0,Data Lookup,34.9,12
2101,333,4,1,Data Lookup,40.5,0
2102,99,4,0,Email Drafting,42.7,2
2103,240,3,1,Email Drafting,48.6,15
2104,317,11,0,Email Drafting,20.9,13
2105,446,9,1,Document Summary,22,15
2106,105,1,1,Email Drafting,26.5,11
2107,439,8,1,Email Drafting,31.3,0
2108,174,7,0,Report Generation,16.8,1
2109,282,9,1,Document Summary,44.9,10
2110,80,2,0,Document Summary,9.6,7
2111,137,3,0,Meeting Recap,25.6,14
2112,379,1,1,Document Summary,41.8,15
2113,46,12,0,Email Drafting,31.8,17
2114,133,6,0,Report Generation,42.8,11
2115,364,12,1,Data Lookup,27.2,1
2116,354,8,0,Meeting Recap,42.7,10
2117,156,5,1,Document Summary,24.3,4
2118,126,7,0,Data Lookup,42.3,13
2119,440,5,0,Email Drafting,5.7,16
2120,124,10,1,Data Lookup,26.4,20
2121,164,4,0,Document Summary,49,14
2122,139,9,0,Data Lookup,12.4,20
2123,151,7,0,Meeting Recap,27.9,4
2124,444,5,1,Data Lookup,31.9,3
2125,421,8,0,Data Lookup,29.1,5
2126,189,4,1,Data Lookup,43.4,6
2127,75,5,1,Report Generation,5.6,5
2128,309,1,0,Report Generation,33.7,6
2129,455,3,1,Report Generation,44.3,14
2130,426,4,0,Email Drafting,46.5,5
2131,251,10,0,Data Lookup,21.2,4
2132,122,4,0,Document Summary,24.4,16
2133,33,1,0,Document Summary,24.7,18
2134,273,10,1,Meeting Recap,23.4,7
2135,23,11,1,Data Lookup,11.2,9
2136,158,8,1,Report Generation,43.5,18
2137,394,9,0,Meeting Recap,28.1,18
2138,91,5,0,Document Summary,18.3,20
2139,116,12,0,Meeting Recap,13.7,5
2140,354,12,0,Report Generation,28.6,17
2141,170,2,1,Email Drafting,21.3,14
2142,14,9,1,Meeting Recap,19.1,9
2143,36,11,1,Data Lookup,24.1,8
2144,95,2,0,Report Generation,13.8,20
2145,287,6,0,Meeting Recap,24.1,17
2146,83,4,0,Meeting Recap,36.1,17
2147,165,6,1,Meeting Recap,47,18
2148,207,7,0,Document Summary,40,5
2149,348,5,1,Meeting Recap,15.3,8
2150,423,10,1,Email Drafting,45.5,10
2151,408,7,1,Document Summary,48.2,20
2152,130,11,0,Document Summary,46.2,18
2153,457,12,1,Data Lookup,40.8,5
2154,151,2,0,Data Lookup,26.1,1
2155,271,9,1,Meeting Recap,21.7,13
2156,166,10,0,Meeting Recap,43,18
2157,283,7,0,Email Drafting,25.4,9
2158,61,11,1,Document Summary,29.5,9
2159,3,12,0,Report Generation,22,15
2160,329,6,0,Document Summary,36.5,0
2161,362,1,1,Document Summary,10,1
2162,187,12,0,Email Drafting,24.9,1
2163,27,6,0,Report Generation,11.8,12
2164,103,12,1,Meeting Recap,5.1,20
2165,7,10,0,Document Summary,32.7,19
2166,427,7,0,Meeting Recap,34.7,15
2167,484,12,0,Email Drafting,6.2,3
2168,258,2,0,Report Generation,9.5,18
2169,124,6,0,Email Drafting,24.1,11
2170,239,7,0,Report Generation,41.8,2
2171,277,4,1,Meeting Recap,25.4,2
2172,92,9,1,Email Drafting,46.1,11
2173,228,10,0,Meeting Recap,5.9,14
2174,204,6,0,Report Generation,30,12
2175,455,7,1,Email Drafting,48,13
2176,148,10,0,Data Lookup,28.4,15
2177,85,4,1,Report Generation,41.8,1
2178,276,8,1,Report Generation,39.7,14
2179,37,7,1,Email Drafting,32.5,2
2180,340,11,1,Document Summary,5.3,14
2181,202,10,1,Meeting Recap,48.6,5
2182,406,3,0,Data Lookup,28.4,2
2183,363,2,1,Data Lookup,26.2,6
2184,59,10,0,Email Drafting,48.6,12
2185,249,5,1,Data Lookup,30.2,1
2186,376,5,0,Document Summary,27.9,13
2187,172,1,0,Report Generation,40.3,13
2188,128,12,0,Meeting Recap,42.3,17
2189,64,2,0,Email Drafting,27.2,2
2190,167,8,1,Meeting Recap,34.4,16
2191,380,12,0,Document Summary,20.7,13
2192,398,3,0,Document Summary,39.8,1
2193,358,1,1,Email Drafting,21.3,7
2194,168,5,0,Email Drafting,25.9,0
2195,37,8,0,Data Lookup,6.3,1
2196,360,4,0,Report Generation,49.4,18
2197,298,11,0,Meeting Recap,27.8,16
2198,177,8,0,Report Generation,21.8,7
2199,255,2,1,Report Generation,16.9,3
2200,295,8,0,Email Drafting,48.1,10
2201,386,11,1,Document Summary,16.2,6
2202,288,1,1,Email Drafting,40.2,10
2203,100,2,0,Email Drafting,11.3,12
2204,279,7,0,Document Summary,38.8,0
2205,20,6,0,Document Summary,28.2,20
2206,287,7,1,Document Summary,34,14
2207,198,8,0,Document Summary,21,1
2208,186,4,1,Email Drafting,29.5,20
2209,431,2,0,Data Lookup,29.2,0
2210,87,4,0,Document Summary,38.2,9
2211,120,5,1,Meeting Recap,48.9,11
2212,71,7,1,Data Lookup,49.9,11
2213,268,7,0,Report Generation,34.9,0
2214,133,11,0,Email Drafting,9.6,9
2215,36,9,0,Email Drafting,49,8
2216,249,11,1,Meeting Recap,13.2,7
2217,499,2,0,Email Drafting,41,1
2218,462,11,0,Report Generation,21.6,16
2219,258,1,0,Meeting Recap,34.2,11
2220,474,4,1,Report Generation,37.1,6
2221,225,8,1,Email Drafting,49.3,9
2222,297,11,1,Meeting Recap,24.7,20
2223,101,11,1,Report Generation,31.3,14
2224,16,8,1,Data Lookup,32.4,2
2225,346,7,0,Email Drafting,8.6,20
2226,475,10,0,Report Generation,31.3,7
2227,486,12,0,Meeting Recap,40.2,14
2228,159,1,1,Report Generation,20.4,15
2229,400,11,0,Data Lookup,31.6,11
2230,380,6,1,Email Drafting,19,7
2231,23,1,1,Data Lookup,21.7,14
2232,348,4,1,Data Lookup,45.9,19
2233,49,3,0,Email Drafting,42.8,0
2234,110,11,1,Email Drafting,49.6,17
2235,29,10,1,Report Generation,41.8,17
2236,9,3,0,Data Lookup,31.4,17
2237,243,11,1,Report Generation,11.2,4
2238,193,11,0,Email Drafting,9.3,15
2239,10,7,1,Report Generation,11.1,10
2240,142,11,1,Email Drafting,9.2,6
2241,305,11,0,Report Generation,14.5,2
2242,89,7,0,Report Generation,15.9,17
2243,458,8,1,Data Lookup,21.7,11
2244,163,12,0,Document Summary,27,17
2245,270,5,0,Report Generation,33.6,8
2246,257,3,1,Data Lookup,31.8,1
2247,155,7,1,Document Summary,42.9,2
2248,420,10,1,Document Summary,16.7,16
2249,184,1,0,Report Generation,25.7,5
2250,322,5,0,Report Generation,41.8,10
2251,16,10,1,Email Drafting,12.9,18
2252,105,9,0,Email Drafting,19.4,1
2253,334,8,0,Email Drafting,36.3,7
2254,417,2,1,Data Lookup,33.1,20
2255,179,12,1,Meeting Recap,9.1,0
2256,25,12,1,Document Summary,40,11
2257,4,9,0,Data Lookup,26.7,19
2258,131,8,0,Data Lookup,12.8,12
2259,186,1,0,Report Generation,20.1,7
2260,141,11,0,Data Lookup,14.9,0
2261,210,12,1,Meeting Recap,40.2,9
2262,182,5,0,Meeting Recap,44.7,0
2263,176,12,0,Document Summary,44.5,9
2264,479,4,0,Document Summary,39.2,10
2265,105,10,1,Email Drafting,43.4,15
2266,91,3,0,Document Summary,15.9,16
2267,8,5,0,Meeting Recap,7.8,18
2268,137,5,0,Meeting Recap,20.6,10
2269,201,11,0,Data Lookup,22,17
2270,246,5,1,Document Summary,39,7
2271,68,6,0,Document Summary,25.4,4
2272,84,4,0,Report Generation,14,6
2273,236,11,1,Email Drafting,19.5,1
2274,330,4,1,Document Summary,47.8,0
2275,247,5,1,Meeting Recap,14.1,7
2276,212,3,0,Meeting Recap,33.7,1
2277,309,7,1,Report Generation,44.9,4
2278,334,7,1,Data Lookup,7.3,0
2279,350,9,1,Meeting Recap,11.4,3
2280,113,11,1,Email Drafting,10.7,11
2281,125,12,0,Report Generation,41,15
2282,319,1,1,Email Drafting,40.7,15
2283,142,6,0,Data Lookup,18.3,10
2284,401,4,0,Document Summary,7.6,1
2285,143,10,0,Data Lookup,8.2,10
2286,2,1,1,Report Generation,28.9,3
2287,232,11,0,Email Drafting,15.8,6
2288,427,5,1,Report Generation,6.8,17
2289,96,9,1,Report Generation,17.1,14
2290,427,11,1,Data Lookup,16.9,3
2291,147,9,1,Report Generation,47.7,10
2292,289,7,0,Email Drafting,32.9,12
2293,453,12,1,Document Summary,8.7,17
2294,6,4,1,Document Summary,39.2,12
2295,466,10,0,Data Lookup,20.7,0
2296,372,5,0,Data Lookup,20.3,16
2297,478,4,0,Email Drafting,23.9,1
2298,79,11,0,Meeting Recap,18.2,16
2299,275,3,0,Data Lookup,17.7,12
2300,38,8,1,Report Generation,9.3,8
2301,305,10,0,Meeting Recap,36.8,4
2302,139,9,1,Report Generation,39.5,10
2303,73,12,1,Email Drafting,29.8,0
2304,47,2,1,Document Summary,34.5,12
2305,357,11,0,Report Generation,7.8,7
2306,368,2,1,Document Summary,27.8,17
2307,64,10,0,Document Summary,25.6,1
2308,169,1,0,Document Summary,41,8
2309,349,1,1,Document Summary,49.3,13
2310,105,1,1,Report Generation,31,3
2311,150,8,1,Data Lookup,10.1,3
2312,177,3,1,Document Summary,12.1,11
2313,403,9,0,Meeting Recap,38.7,10
2314,403,9,0,Document Summary,45.7,3
2315,458,10,1,Document Summary,14.1,15
2316,36,1,0,Report Generation,28.8,4
2317,51,2,0,Email Drafting,43.7,11
2318,422,6,0,Document Summary,25.9,11
2319,380,3,1,Data Lookup,28.5,4
2320,20,7,1,Document Summary,42.2,9
2321,209,1,0,Report Generation,5.9,16
2322,454,7,1,Data Lookup,49.8,3
2323,147,4,0,Data Lookup,39.5,12
2324,283,8,0,Meeting Recap,22.9,11
2325,318,5,1,Email Drafting,13.8,6
2326,285,5,1,Data Lookup,23,6
2327,372,8,1,Meeting Recap,17.7,20
2328,436,2,0,Meeting Recap,43.9,2
2329,24,9,0,Report Generation,12,13
2330,433,8,0,Meeting Recap,49.7,14
2331,111,6,0,Data Lookup,37.1,1
2332,496,1,0,Report Generation,22.4,0
2333,243,7,1,Document Summary,15.7,19
2334,150,3,0,Data Lookup,19.6,7
2335,190,7,1,Data Lookup,47.6,13
2336,218,2,0,Email Drafting,44.6,19
2337,470,3,1,Document Summary,30,14
2338,84,5,0,Email Drafting,21.8,2
2339,383,8,1,Report Generation,21.3,8
2340,60,3,0,Report Generation,45.5,8
2341,244,2,0,Meeting Recap,14.4,20
2342,389,10,1,Document Summary,45,20
2343,106,5,0,Email Drafting,42.5,19
2344,4,8,1,Data Lookup,39.4,18
2345,79,9,1,Meeting Recap,6,9
2346,41,5,1,Report Generation,10.3,10
2347,207,10,1,Data Lookup,24.8,7
2348,190,1,0,Email Drafting,19.9,4
2349,495,10,1,Email Drafting,39.8,9
2350,418,5,1,Document Summary,13.2,11
2351,342,8,0,Data Lookup,30,13
2352,416,7,1,Data Lookup,40.6,11
2353,289,5,1,Document Summary,5.5,2
2354,56,10,1,Document Summary,31.3,18
2355,226,1,0,Meeting Recap,7.8,11
2356,70,9,1,Email Drafting,42.2,16
2357,399,3,1,Meeting Recap,7.2,17
2358,452,8,0,Data Lookup,44.4,18
2359,277,4,1,Report Generation,13.3,14
2360,385,4,1,Document Summary,15.6,5
2361,108,2,1,Email Drafting,9.5,15
2362,358,4,1,Meeting Recap,8.1,18
2363,3,2,1,Document Summary,10.3,4
2364,186,9,1,Meeting Recap,47.1,6
2365,500,3,0,Data Lookup,12.9,7
2366,315,10,0,Meeting Recap,42.2,3
2367,113,1,0,Email Drafting,10,19
2368,395,4,1,Report Generation,14.6,0
2369,442,11,1,Data Lookup,49.9,3
2370,362,11,1,Meeting Recap,37.5,1
2371,196,1,0,Document Summary,15.6,4
2372,188,8,0,Report Generation,38,10
2373,29,7,0,Data Lookup,20.3,20
2374,393,2,1,Meeting Recap,19.9,0
2375,221,1,0,Report Generation,32.3,11
2376,192,10,1,Email Drafting,44.8,14
2377,426,3,1,Email Drafting,8.9,13
2378,272,2,1,Email Drafting,31.1,19
2379,56,7,0,Data Lookup,24.7,15
2380,171,2,1,Report Generation,7.5,2
2381,108,3,0,Report Generation,45.3,17
2382,203,9,1,Report Generation,33.1,10
2383,110,12,0,Data Lookup,31.3,10
2384,155,2,1,Report Generation,44.6,10
2385,450,2,1,Meeting Recap,5.3,0
2386,405,5,1,Document Summary,19,14
2387,411,10,0,Email Drafting,16.1,6
2388,493,7,0,Data Lookup,26.2,8
2389,324,8,0,Meeting Recap,15.3,15
2390,301,4,1,Email Drafting,12.3,6
2391,41,7,1,Email Drafting,48.7,6
2392,405,4,1,Report Generation,26.6,3
2393,107,3,0,Meeting Recap,46.7,12
2394,495,1,0,Document Summary,22.2,8
2395,28,11,1,Email Drafting,43.4,10
2396,140,7,0,Document Summary,11.5,4
2397,420,12,0,Meeting Recap,24.4,3
2398,345,10,1,Meeting Recap,21.6,0
2399,429,4,1,Email Drafting,6.8,12
2400,238,4,1,Document Summary,24.9,16
2401,230,9,0,Meeting Recap,36.3,6
2402,285,5,0,Report Generation,25.3,10
2403,47,6,0,Meeting Recap,45.9,10
2404,368,10,0,Meeting Recap,45.3,9
2405,144,5,1,Report Generation,49.1,6
2406,249,4,1,Meeting Recap,6.3,7
2407,489,8,1,Email Drafting,40.5,9
2408,148,8,0,Email Drafting,14.1,11
2409,45,3,1,Email Drafting,24.5,3
2410,231,11,1,Meeting Recap,14.3,14
2411,182,2,0,Email Drafting,31.7,2
2412,436,12,1,Data Lookup,22.3,8
2413,127,11,1,Email Drafting,37.9,14
2414,260,4,0,Report Generation,44.8,5
2415,218,6,0,Document Summary,46.3,4
2416,469,5,0,Report Generation,10.2,5
2417,413,5,0,Meeting Recap,43.2,15
2418,130,9,1,Report Generation,33,2
2419,438,1,1,Email Drafting,25.2,1
2420,365,2,0,Meeting Recap,36.9,4
2421,310,12,1,Meeting Recap,36.7,12
2422,412,6,0,Email Drafting,24.7,19
2423,206,4,1,Report Generation,19.3,16
2424,23,9,1,Report Generation,12.7,11
2425,144,7,1,Data Lookup,31.6,1
2426,194,5,1,Document Summary,13.3,15
2427,23,12,1,Document Summary,23.1,17
2428,86,4,1,Email Drafting,13.6,5
2429,60,6,1,Data Lookup,44.1,3
2430,65,3,1,Data Lookup,39,6
2431,218,3,0,Report Generation,10.9,6
2432,17,12,1,Report Generation,45.1,9
2433,67,6,1,Meeting Recap,15.2,13
2434,467,1,0,Email Drafting,23.6,11
2435,212,6,0,Meeting Recap,38.1,20
2436,276,1,0,Email Drafting,21.6,8
2437,47,9,0,Data Lookup,14.4,10
2438,420,1,0,Document Summary,17,10
2439,118,6,1,Meeting Recap,43,19
2440,482,2,0,Meeting Recap,42,11
2441,16,12,0,Email Drafting,41.2,4
2442,56,1,1,Email Drafting,8.3,20
2443,112,4,1,Report Generation,6.5,10
2444,300,7,0,Meeting Recap,43.6,5
2445,90,6,1,Email Drafting,36.5,6
2446,24,2,0,Data Lookup,47.7,1
2447,342,4,1,Document Summary,12.5,6
2448,349,8,0,Meeting Recap,37.7,1
2449,395,11,0,Meeting Recap,15.6,12
2450,199,12,0,Data Lookup,28.1,7
2451,46,3,0,Document Summary,22.7,17
2452,450,7,1,Email Drafting,34.4,1
2453,496,3,0,Report Generation,13.2,12
2454,147,12,0,Document Summary,21,12
2455,277,12,1,Meeting Recap,36.6,6
2456,5,3,0,Meeting Recap,40.2,3
2457,402,5,0,Document Summary,34.2,13
2458,145,6,0,Document Summary,30.4,1
2459,370,7,0,Document Summary,35.8,17
2460,356,1,1,Meeting Recap,43.8,14
2461,186,8,1,Data Lookup,16.2,14
2462,257,12,1,Email Drafting,28.3,14
2463,126,1,0,Data Lookup,37.7,12
2464,233,2,0,Data Lookup,20.9,2
2465,21,2,1,Meeting Recap,45.2,8
2466,388,9,1,Email Drafting,15.5,20
2467,173,9,1,Email Drafting,29.4,16
2468,34,10,1,Meeting Recap,30.7,6
2469,240,1,0,Document Summary,19.1,10
2470,236,10,0,Email Drafting,14.8,17
2471,87,4,0,Meeting Recap,25.4,9
2472,413,9,0,Report Generation,27.5,6
2473,180,12,1,Email Drafting,11,7
2474,214,7,0,Report Generation,18.6,15
2475,55,9,1,Document Summary,8.2,19
2476,42,6,0,Document Summary,42,5
2477,373,3,1,Meeting Recap,13,18
2478,284,2,1,Data Lookup,7.2,9
2479,484,9,0,Email Drafting,16.1,11
2480,321,3,0,Document Summary,29,16
2481,316,3,1,Report Generation,7.2,12
2482,178,3,0,Meeting Recap,31.4,2
2483,100,10,1,Email Drafting,15.2,18
2484,52,11,0,Report Generation,48.7,2
2485,56,1,1,Document Summary,37.2,18
2486,312,9,0,Email Drafting,14.8,6
2487,26,1,1,Report Generation,19.5,2
2488,275,2,1,Report Generation,23.9,10
2489,398,11,1,Data Lookup,45.4,3
2490,162,10,0,Meeting Recap,35.6,0
2491,374,10,0,Meeting Recap,14.4,5
2492,348,10,0,Document Summary,29.5,15
2493,204,9,1,Data Lookup,35.8,8
2494,102,11,0,Email Drafting,16.5,1
2495,277,4,0,Report Generation,33,9
2496,52,8,0,Report Generation,33.2,17
2497,119,12,1,Email Drafting,42.5,9
2498,134,4,1,Email Drafting,27.5,5
2499,339,5,1,Email Drafting,33.5,19
2500,138,4,1,Document Summary,17.6,14
2501,46,5,0,Email Drafting,29.1,6
2502,82,7,0,Email Drafting,38.5,12
2503,288,5,0,Report Generation,27.1,11
2504,317,2,0,Email Drafting,46.2,12
2505,458,8,1,Data Lookup,27.3,5
2506,167,4,1,Meeting Recap,32.5,20
2507,154,5,1,Report Generation,24.1,16
2508,20,4,1,Report Generation,34.3,1
2509,254,5,0,Email Drafting,40.5,14
2510,389,9,1,Email Drafting,11.7,17
2511,488,3,0,Email Drafting,10.9,12
2512,206,2,1,Email Drafting,18.2,12
2513,192,4,0,Report Generation,12.8,15
2514,86,5,0,Meeting Recap,18.4,19
2515,188,8,0,Report Generation,30.3,0
2516,129,7,0,Meeting Recap,46.4,10
2517,434,4,0,Data Lookup,36.7,20
2518,263,8,0,Document Summary,19.6,3
2519,110,2,1,Email Drafting,23.7,8
2520,224,12,0,Email Drafting,42.7,16
2521,375,5,0,Data Lookup,36.2,0
2522,397,12,1,Data Lookup,13.4,18
2523,334,5,0,Meeting Recap,23,4
2524,297,7,0,Email Drafting,46.5,20
2525,154,6,1,Email Drafting,9,14
2526,296,12,1,Report Generation,8.9,2
2527,435,4,1,Data Lookup,7.3,12
2528,447,4,0,Meeting Recap,49.1,6
2529,366,3,1,Meeting Recap,10.1,16
2530,230,12,1,Email Drafting,30.7,0
2531,476,2,1,Email Drafting,30.5,16
2532,392,5,0,Email Drafting,15.3,20
2533,148,6,1,Meeting Recap,23.8,15
2534,359,9,1,Email Drafting,5.5,20
2535,423,12,1,Meeting Recap,16.5,17
2536,80,7,1,Data Lookup,18.5,19
2537,11,2,0,Data Lookup,24.9,16
2538,423,6,1,Email Drafting,18.2,4
2539,426,8,1,Email Drafting,48.6,20
2540,392,8,1,Document Summary,31.2,3
2541,38,3,0,Document Summary,17.1,11
2542,114,4,0,Document Summary,20.3,8
2543,183,5,0,Email Drafting,11.4,9
2544,435,5,0,Meeting Recap,39.9,20
2545,277,2,0,Data Lookup,40.8,9
2546,101,6,0,Data Lookup,41.2,14
2547,262,5,1,Report Generation,38.5,17
2548,420,4,0,Document Summary,37.5,5
2549,147,11,0,Email Drafting,16.4,4
2550,355,8,0,Report Generation,26.7,20
2551,153,7,0,Data Lookup,46.5,7
2552,125,3,0,Meeting Recap,33.8,3
2553,495,12,0,Report Generation,31.4,20
2554,453,3,1,Data Lookup,20.3,2
2555,355,12,1,Report Generation,13.5,12
2556,16,1,0,Report Generation,31.3,6
2557,244,2,0,Email Drafting,30.7,3
2558,177,3,1,Document Summary,40,2
2559,8,11,1,Data Lookup,14.9,1
2560,281,7,0,Data Lookup,35,3
2561,380,8,1,Document Summary,20.9,0
2562,129,10,1,Document Summary,25.9,20
2563,480,2,0,Report Generation,30.7,17
2564,118,8,0,Document Summary,13.9,14
2565,14,4,1,Document Summary,30.2,7
2566,87,2,1,Data Lookup,48.4,15
2567,472,4,1,Data Lookup,23,16
2568,245,10,1,Document Summary,40.1,17
2569,75,3,0,Meeting Recap,29.9,0
2570,137,8,1,Document Summary,5.4,5
2571,222,11,0,Data Lookup,36,4
2572,327,1,0,Document Summary,38.3,8
2573,343,4,0,Meeting Recap,17.5,2
2574,333,11,0,Meeting Recap,15.8,8
2575,402,9,1,Meeting Recap,23.2,5
2576,163,5,1,Meeting Recap,5.7,19
2577,339,5,1,Email Drafting,29.6,6
2578,64,10,1,Email Drafting,17.3,19
2579,96,2,0,Email Drafting,18.5,11
2580,228,8,1,Meeting Recap,40,10
2581,425,9,0,Meeting Recap,19.9,14
2582,251,4,0,Meeting Recap,37.9,10
2583,447,12,0,Report Generation,38.8,11
2584,324,7,1,Data Lookup,10.6,0
2585,455,8,1,Document Summary,26.5,8
2586,250,4,0,Meeting Recap,8.4,20
2587,32,10,0,Meeting Recap,40.9,15
2588,190,2,0,Document Summary,32.2,19
2589,107,9,1,Report Generation,13.2,12
2590,432,9,1,Meeting Recap,12.1,5
2591,130,7,0,Data Lookup,48.8,9
2592,215,8,0,Document Summary,31.7,20
2593,100,11,0,Report Generation,15.1,15
2594,309,10,0,Email Drafting,44.1,19
2595,17,12,0,Document Summary,13.7,16
2596,372,5,0,Document Summary,43.5,20
2597,116,10,1,Data Lookup,16.4,13
2598,260,3,1,Data Lookup,14.5,3
2599,83,1,1,Data Lookup,7.5,19
2600,286,10,1,Document Summary,31.1,15
2601,429,12,0,Document Summary,16.8,2
2602,364,2,1,Document Summary,28.7,19
2603,299,5,1,Report Generation,18.1,16
2604,407,10,1,Meeting Recap,41.2,19
2605,419,7,1,Email Drafting,35,16
2606,248,7,1,Email Drafting,20.1,8
2607,486,2,0,Data Lookup,29,4
2608,213,9,1,Document Summary,27.7,2
2609,295,12,1,Email Drafting,43.8,5
2610,471,10,0,Report Generation,46,15
2611,31,2,0,Email Drafting,33.7,4
2612,150,5,0,Email Drafting,31.6,18
2613,436,1,1,Document Summary,24.9,6
2614,248,2,0,Email Drafting,34.3,6
2615,166,8,1,Meeting Recap,41.6,5
2616,383,11,0,Email Drafting,34,4
2617,355,4,0,Data Lookup,11.7,16
2618,31,7,1,Data Lookup,30,2
2619,331,1,0,Data Lookup,6,3
2620,370,12,0,Document Summary,19,6
2621,485,9,0,Report Generation,42.6,17
2622,127,2,1,Document Summary,20.4,15
2623,425,3,1,Email Drafting,19,2
2624,454,7,0,Report Generation,41,4
2625,463,10,0,Report Generation,21.7,3
2626,152,5,1,Data Lookup,15.2,0
2627,162,1,0,Meeting Recap,36.2,4
2628,9,10,0,Report Generation,12,14
2629,68,12,1,Email Drafting,17.8,5
2630,381,10,0,Data Lookup,31,13
2631,22,9,0,Meeting Recap,29,15
2632,210,8,0,Data Lookup,49.3,6
2633,97,4,0,Email Drafting,40.1,13
2634,194,1,0,Email Drafting,16.2,0
2635,86,3,0,Data Lookup,8.2,7
2636,55,5,1,Email Drafting,18.1,20
